timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
56129.471641,-1,-0.015873,0.000522,0.090402,0.005451,0.005730,0.000309,0.999999,-0.001373,0.001037,-0.000024,-0.001014,0.000000,0.000000
56129.521616,-1,-0.015810,0.000494,0.090424,0.005547,0.005768,0.000322,0.999998,-0.001402,0.001021,-0.000024,-0.001936,-0.000992,0.000000
56129.571585,-1,-0.015726,0.000485,0.090449,0.005680,0.005890,0.000349,0.999998,-0.001430,0.001001,-0.000024,-0.001066,-0.002134,0.000000
56129.621590,-1,-0.015636,0.000483,0.090474,0.005775,0.006027,0.000374,0.999999,-0.001438,0.000961,-0.000023,0.000000,-0.002131,0.000000
56129.671587,-1,-0.015545,0.000488,0.090498,0.005821,0.006161,0.000259,0.999999,-0.001433,0.000917,-0.000023,0.001065,-0.001041,0.000000
56129.721586,-1,-0.015453,0.000500,0.090519,0.005814,0.006275,0.000288,0.999999,-0.001409,0.000880,-0.000023,0.001680,-0.001091,0.000000
56129.771585,-1,-0.015365,0.000516,0.090542,0.005760,0.006351,0.000314,0.999999,-0.001370,0.000842,-0.000023,0.001067,-0.001065,0.000000
56129.821580,-1,-0.015281,0.000536,0.090564,0.005657,0.006378,0.000260,0.999999,-0.001335,0.000816,-0.000023,0.001067,0.000006,0.000000
56129.871580,-1,-0.015189,0.000574,0.090584,0.005573,0.006424,0.000257,0.999999,-0.001298,0.000808,-0.000023,0.002134,0.000000,0.000000
56129.921578,-1,-0.015122,0.000588,0.090604,0.005440,0.006367,0.000278,0.999999,-0.001256,0.000803,-0.000023,0.002083,0.000000,0.000000
56129.971575,-1,-0.015064,0.000598,0.090624,0.005306,0.006264,0.000294,0.999999,-0.001224,0.000816,-0.000023,-0.000003,0.001065,0.000000
56130.021533,-1,-0.015013,0.000599,0.090643,0.005196,0.006134,0.000302,0.999999,-0.001212,0.000844,-0.000023,0.000000,0.002095,0.000000
56130.071575,-1,-0.014968,0.000592,0.090659,0.005116,0.005997,0.000299,0.999999,-0.001216,0.000882,-0.000024,-0.001064,0.001062,0.000000
56130.121576,-1,-0.014924,0.000578,0.090674,0.005074,0.005856,0.000291,0.999999,-0.001243,0.000921,-0.000024,-0.001017,0.001066,0.000000
56130.171617,-1,-0.014880,0.000557,0.090689,0.005085,0.005768,0.000288,0.999999,-0.001273,0.000955,-0.000024,-0.001068,0.001065,0.000000
56130.221574,-1,-0.014834,0.000534,0.090705,0.005135,0.005714,0.000288,0.999999,-0.001308,0.000982,-0.000024,-0.001278,0.001065,0.000000
56130.271574,-1,-0.014783,0.000509,0.090722,0.005215,0.005703,0.000292,0.999999,-0.001344,0.000998,-0.000024,-0.002167,0.000855,0.000000
56130.321574,-1,-0.014726,0.000485,0.090741,0.005272,0.005699,0.000299,0.999999,-0.001378,0.001002,-0.000023,-0.002171,0.000000,0.000000
56130.371574,-1,-0.014663,0.000465,0.090761,0.005379,0.005775,0.000311,0.999999,-0.001411,0.000998,-0.000023,-0.001065,-0.001067,0.000000
56130.421577,-1,-0.014593,0.000451,0.090782,0.005470,0.005878,0.000323,0.999999,-0.001425,0.000974,-0.000023,-0.000002,-0.001266,0.000000
56130.471565,-1,-0.014520,0.000443,0.090803,0.005531,0.005993,0.000335,0.999999,-0.001425,0.000945,-0.000023,0.000000,-0.001929,0.000000
56130.521573,-1,-0.014415,0.000484,0.090823,0.005539,0.006088,0.000339,0.999999,-0.001415,0.000910,-0.000023,0.000002,-0.001065,0.000000
56130.571576,-1,-0.014341,0.000489,0.090842,0.005661,0.006371,0.000339,0.999999,-0.001394,0.000878,-0.000023,0.000616,-0.000361,0.000000
56130.621562,-1,-0.014270,0.000497,0.090859,0.005615,0.006435,0.000334,0.999999,-0.001366,0.000858,-0.000023,0.001068,-0.001065,0.000000
56130.671571,-1,-0.014203,0.000507,0.090876,0.005543,0.006462,0.000328,0.999999,-0.001334,0.000846,-0.000023,0.001066,-0.001072,0.000000
